FileName,Contrast,Correlation,Energy,Entropy,Homogeneity
Mass-Training_P_00055_LEFT_CC_1.dcm,0.12521440347783,0.930451551273974,0.239966531250544,2.60299220994003,0.937392798261085
Mass-Training_P_00057_RIGHT_CC_1.dcm,0.13324509284754,0.97590326473087,0.135323429649458,3.32604449568068,0.93337745357623
Mass-Training_P_00057_RIGHT_MLO_1.dcm,0.142397321849645,0.974571847694055,0.125409192642067,3.41832456164422,0.928801339075178
Mass-Training_P_00058_RIGHT_CC_1.dcm,0.116672131999701,0.954334851130296,0.196580406256162,2.82296138965055,0.941663934000149
Mass-Training_P_00059_LEFT_CC_1.dcm,0.135699387916801,0.976437785027713,0.123784337160161,3.39858149762269,0.932150306041599
Mass-Training_P_00059_LEFT_MLO_1.dcm,0.137684132386647,0.959224271116363,0.162037263386156,3.11036311145866,0.931157933806677
Mass-Training_P_00061_RIGHT_CC_1.dcm,0.13060756444945,0.968003685593287,0.152970111085445,3.17348092332798,0.934696217775275
Mass-Training_P_00061_RIGHT_MLO_1.dcm,0.14405578978759,0.966353315554497,0.147661123643672,3.24147998557689,0.927972105106205
Mass-Training_P_00064_RIGHT_MLO_1.dcm,0.106308682026891,0.969789428156996,0.172210848149887,2.95626130423333,0.946845658986555
Mass-Training_P_00065_LEFT_CC_1.dcm,0.135562554034911,0.93252623693884,0.216261729992248,2.7237551036154,0.932218722982544
Mass-Training_P_00065_LEFT_MLO_1.dcm,0.139004460873686,0.962599302438692,0.160297976786325,3.07836030112484,0.930521066010449
Mass-Training_P_00068_RIGHT_CC_1.dcm,0.0947046242690832,0.925314615929013,0.287297646500147,2.19579370471671,0.95265403281163
Mass-Training_P_00068_RIGHT_MLO_1.dcm,0.072772555796054,0.925630455058174,0.516592411773096,1.53744593160621,0.963638791955702
Mass-Training_P_00074_LEFT_MLO_1.dcm,0.144650219584999,0.954056732549425,0.17008618656815,3.07257950810471,0.927674890207501
Mass-Training_P_00074_RIGHT_CC_1.dcm,0.0629845440207242,0.950018215421031,0.362211138407679,1.93953974022467,0.968507727989638
Mass-Training_P_00074_RIGHT_MLO_1.dcm,0.0800419326244132,0.96148351553288,0.231562846406732,2.43938314912357,0.959979033687793
Mass-Training_P_00076_LEFT_CC_1.dcm,0.230181534065155,0.923438228268172,0.161007147496991,3.21969855220108,0.885824584195569
Mass-Training_P_00076_LEFT_MLO_1.dcm,0.109106748082015,0.971678509479907,0.157345218329306,3.05711543371928,0.945446625958993
Mass-Training_P_00079_RIGHT_CC_1.dcm,0.115857375368337,0.953576630035063,0.199905980837317,2.81139266212034,0.942071312315832
Mass-Training_P_00079_RIGHT_MLO_1.dcm,0.0895885958326426,0.95160484660886,0.24355544705356,2.47740132636608,0.955205702083679
Mass-Training_P_00080_RIGHT_CC_1.dcm,0.0891202675808163,0.949266870423875,0.257043698127382,2.33216499051042,0.955439866209592
Mass-Training_P_00080_RIGHT_MLO_1.dcm,0.0875125135777059,0.958057855681618,0.2964693025716,2.3336298132279,0.956243743211147
Mass-Training_P_00081_RIGHT_CC_1.dcm,0.159816065110845,0.928239742914038,0.203963037417256,2.85380604799901,0.920102871737598
Mass-Training_P_00081_RIGHT_MLO_1.dcm,0.107393478359788,0.931925069360515,0.26096376441626,2.42142866857593,0.946308184212126
Mass-Training_P_00086_RIGHT_CC_1.dcm,0.0828168115014484,0.914535035629852,0.345742209688466,1.95700302919421,0.958591594249276
Mass-Training_P_00086_RIGHT_MLO_1.dcm,0.150524958476645,0.950585948277041,0.166487823822544,3.07721389754866,0.924737520761677
Mass-Training_P_00090_LEFT_CC_1.dcm,0.0813589639869083,0.954546273791108,0.253620029492482,2.34573614325718,0.959320518006546
Mass-Training_P_00090_LEFT_MLO_1.dcm,0.143048327818201,0.955664860994599,0.167247723700709,3.09501706991358,0.928482107885385
Mass-Training_P_00092_LEFT_CC_1.dcm,0.142233910187512,0.946285470045392,0.193191024822074,2.92276820661277,0.928885226164437
Mass-Training_P_00092_LEFT_MLO_1.dcm,0.0965772619403087,0.950131908878129,0.235272396217535,2.53478120603557,0.951711369029846
Mass-Training_P_00092_LEFT_MLO_2.dcm,0.146689296618241,0.940235842169608,0.196855307900918,2.89306212069368,0.926659571741183
Mass-Training_P_00092_RIGHT_CC_1.dcm,0.127869774893815,0.968576210274077,0.158007761720006,3.13128873085683,0.936065112553093
Mass-Training_P_00092_RIGHT_MLO_1.dcm,0.136582075807541,0.977911007358583,0.127270149718655,3.37237292132667,0.931737118221947
Mass-Training_P_00092_RIGHT_MLO_2.dcm,0.147299968876585,0.967007092384047,0.134991921370718,3.31145276227498,0.926350015561708
Mass-Training_P_00094_RIGHT_CC_1.dcm,0.129599156561643,0.962106155719749,0.167109366723849,3.02906934080008,0.935207107775408
Mass-Training_P_00094_RIGHT_MLO_1.dcm,0.137057428515308,0.961507931032631,0.157068908319876,3.10066702642564,0.931477983351969
Mass-Training_P_00095_LEFT_CC_1.dcm,0.18033051556894,0.937001452036601,0.165708238968025,3.10296384710806,0.909852717869304
Mass-Training_P_00095_LEFT_MLO_1.dcm,0.146657129863275,0.938738155580531,0.202379488390561,2.8714995365139,0.926671435068363
Mass-Training_P_00096_RIGHT_CC_1.dcm,0.053884571177479,0.933064348112264,0.473004654260438,1.48794708973548,0.973057714411261
Mass-Training_P_00096_RIGHT_MLO_1.dcm,0.0708576447337411,0.939244104538678,0.34565236045904,2.00660567115294,0.964571177633129
Mass-Training_P_00106_LEFT_CC_1.dcm,0.15749731323961,0.966394515371538,0.129422414995539,3.38504175723827,0.921251343380195
Mass-Training_P_00106_LEFT_CC_2.dcm,0.13954420537458,0.94432677155804,0.247892129450945,2.68516059022668,0.93022789731271
Mass-Training_P_00106_LEFT_CC_3.dcm,0.121612628113909,0.962263638624976,0.183671082780774,2.94769561555172,0.939193685943045
Mass-Training_P_00106_LEFT_MLO_1.dcm,0.108321826117236,0.968078144917009,0.197826183728547,2.82028351610359,0.945839086941382
Mass-Training_P_00106_LEFT_MLO_2.dcm,0.132416548526296,0.969351832140562,0.157289496032511,3.18952433589132,0.933791725736852
Mass-Training_P_00106_LEFT_MLO_3.dcm,0.143490249654029,0.964441189570201,0.148402699303378,3.22432883688231,0.928254875172986
Mass-Training_P_00106_LEFT_MLO_4.dcm,0.124097457377569,0.972732578826458,0.147449900578888,3.21554084222611,0.937951271311215
Mass-Training_P_00106_LEFT_MLO_5.dcm,0.131689680288809,0.965092704383974,0.159777870322974,3.13978427723756,0.934155159855596
Mass-Training_P_00106_RIGHT_CC_2.dcm,0.159956036757956,0.9554458906982,0.152179229872121,3.22014784388668,0.920098126845194
Mass-Training_P_00106_RIGHT_CC_3.dcm,0.152265694432474,0.967554341575828,0.1308621457282,3.37714556200704,0.923867152783763
Mass-Training_P_00106_RIGHT_CC_4.dcm,0.119854902255209,0.956000595470769,0.19389992484464,2.8154100271098,0.940072548872396
Mass-Training_P_00106_RIGHT_MLO_1.dcm,0.16993110453378,0.956787883193368,0.138498810636154,3.28308757756903,0.91503444773311
Mass-Training_P_00106_RIGHT_MLO_2.dcm,0.128918536325851,0.967814366367574,0.157094455675318,3.15322616596452,0.935540731837075
Mass-Training_P_00106_RIGHT_MLO_3.dcm,0.141314959350313,0.960845063310953,0.164487523458102,3.11956884101252,0.929378817965497
Mass-Training_P_00107_RIGHT_MLO_1.dcm,0.158001616126594,0.9590722940691,0.143892479834754,3.22632846930061,0.921038616340409
Mass-Training_P_00108_LEFT_CC_1.dcm,0.122287420764967,0.976625880477072,0.136661768639929,3.2546501318566,0.938856289617516
Mass-Training_P_00108_LEFT_MLO_1.dcm,0.140713337890247,0.967618983573861,0.139385010772842,3.282021077062,0.929643331054876
Mass-Training_P_00109_LEFT_CC_1.dcm,0.0937270879790673,0.943968319808821,0.253813397227501,2.41643242426858,0.953136456010466
Mass-Training_P_00110_LEFT_CC_1.dcm,0.0476655689450222,0.960471017107513,0.450734008438902,1.52814985098547,0.976167215527489
Mass-Training_P_00110_LEFT_MLO_1.dcm,0.0498541007988762,0.89143422751862,0.596434293551805,1.26229706682094,0.975072949600562
Mass-Training_P_00110_RIGHT_CC_1.dcm,0.0825377841346182,0.939762334659993,0.315337434294831,2.19555366019446,0.958731107932691
Mass-Training_P_00117_LEFT_MLO_1.dcm,0.118948733317173,0.946855132468164,0.235587477217926,2.62941114830983,0.940525633341414
Mass-Training_P_00119_LEFT_CC_1.dcm,0.109157844299274,0.961633872087757,0.18706410437372,2.84879491811798,0.945421077850363
Mass-Training_P_00119_LEFT_MLO_1.dcm,0.157961305091393,0.954824637458513,0.155918153467858,3.18482096719988,0.921019347454303
Mass-Training_P_00120_LEFT_CC_1.dcm,0.12075352471424,0.978667632523019,0.172580233681658,3.04110943083189,0.939626922960941
Mass-Training_P_00120_LEFT_MLO_1.dcm,0.164965107829523,0.955238514558532,0.157006971033749,3.14628884603664,0.917696443373467
Mass-Training_P_00122_RIGHT_MLO_1.dcm,0.144797870892642,0.959842529094674,0.157806547167367,3.14316386528996,0.927601064553679
Mass-Training_P_00128_LEFT_CC_1.dcm,0.0835940771103151,0.927265427438726,0.330403459772403,2.09206163564547,0.958206465156675
Mass-Training_P_00133_LEFT_CC_1.dcm,0.127854240877769,0.955707655022598,0.189740283729929,2.89687661102278,0.936072879561115
Mass-Training_P_00133_LEFT_MLO_1.dcm,0.115211665084604,0.973431053287485,0.147832732246096,3.13792230311755,0.942394167457698
Mass-Training_P_00134_LEFT_CC_1.dcm,0.087010929689751,0.947077050879995,0.274643978604699,2.35917942155853,0.956494535155124
Mass-Training_P_00134_LEFT_MLO_1.dcm,0.123831166400876,0.965228239451755,0.161744656281331,3.05074926729642,0.938086403705849
Mass-Training_P_00137_LEFT_CC_1.dcm,0.08322803016304,0.964896767050364,0.229739504257745,2.53007573104645,0.95838598491848
Mass-Training_P_00137_LEFT_MLO_1.dcm,0.108724017325686,0.95931447959808,0.19422452314993,2.78343115984233,0.945637991337157
Mass-Training_P_00146_RIGHT_CC_1.dcm,0.11580171398171,0.96676792646379,0.197450965469383,2.93646621265816,0.942099143009145
Mass-Training_P_00146_RIGHT_MLO_1.dcm,0.0226476071182187,0.90533983874564,0.827793351574447,0.570951451300955,0.988676196440891
Mass-Training_P_00148_RIGHT_CC_1.dcm,0.0903606644965905,0.92450194992755,0.330109782720855,2.11722322813981,0.954819667751705
Mass-Training_P_00148_RIGHT_MLO_1.dcm,0.128827133278049,0.936189815703768,0.21668919926278,2.69675247587572,0.935586433360975
Mass-Training_P_00149_LEFT_CC_1.dcm,0.125700022606956,0.970127655408785,0.148181572776255,3.19722011788189,0.937149988696522
Mass-Training_P_00149_LEFT_MLO_1.dcm,0.159206877275115,0.946055455242557,0.187752371091472,2.99507913529525,0.920412597180045
Mass-Training_P_00160_LEFT_CC_1.dcm,0.089561355816387,0.901799318946667,0.390211178154937,1.90397715925898,0.955230391140533
Mass-Training_P_00160_LEFT_MLO_1.dcm,0.149049230593014,0.945192280826707,0.181944869540468,2.99056388087258,0.925478483777799
Mass-Training_P_00160_RIGHT_CC_1.dcm,0.1260056269119,0.956979255115163,0.191142773020854,2.90604899478435,0.93699718654405
Mass-Training_P_00160_RIGHT_MLO_1.dcm,0.100001270081882,0.95137607484263,0.230858065286452,2.59410387875806,0.949999364959059
Mass-Training_P_00166_RIGHT_CC_1.dcm,0.132916358142441,0.9498433775443,0.186500555804657,2.92033428127978,0.933546346225187
Mass-Training_P_00166_RIGHT_MLO_1.dcm,0.136930284420068,0.952326349168001,0.18316117259685,2.99390037047107,0.931539204576604
Mass-Training_P_00169_RIGHT_MLO_1.dcm,0.0297201636836018,0.930026948857815,0.770765093183566,0.746904391421592,0.985139918158199
Mass-Training_P_00172_LEFT_CC_1.dcm,0.0642984084700586,0.930070376039515,0.362860275420476,1.80634423692011,0.967852196690142
Mass-Training_P_00172_LEFT_MLO_1.dcm,0.123302118686747,0.94546651646173,0.207196807389087,2.7493214638048,0.938348940656626
Mass-Training_P_00174_RIGHT_CC_1.dcm,0.147932624842536,0.943543162244053,0.186358391320642,2.95530417946252,0.926036972945708
Mass-Training_P_00174_RIGHT_MLO_1.dcm,0.0480562820670953,0.908930390608156,0.552384321714418,1.3401764838033,0.975975711573415
Mass-Training_P_00175_RIGHT_CC_1.dcm,0.136815953973054,0.96243558489387,0.162809718394193,3.10924866147396,0.931592023013473
Mass-Training_P_00175_RIGHT_MLO_1.dcm,0.130784197035679,0.964123704632212,0.167437047857465,3.04376932985364,0.934607901482161
Mass-Training_P_00187_LEFT_CC_1.dcm,0.0644125141030403,0.93530571392873,0.342616566211264,1.88068431855101,0.96779374294848
Mass-Training_P_00187_LEFT_MLO_1.dcm,0.177043245752213,0.945772054717188,0.156737623692144,3.21591457461746,0.911483653055096
Mass-Training_P_00190_LEFT_MLO_1.dcm,0.186790483993708,0.925285102182101,0.176595913281951,3.0297536473928,0.90678594314343
Mass-Training_P_00199_LEFT_CC_1.dcm,0.0872357657909843,0.912512520024796,0.371451342717045,1.92299836231543,0.956392794021014
Mass-Training_P_00199_LEFT_MLO_1.dcm,0.0916709201558209,0.953762853797281,0.233032176095833,2.46302198834658,0.954173008756778
Mass-Training_P_00205_RIGHT_CC_1.dcm,0.140289741330761,0.958785684242507,0.158426546216434,3.12205248622668,0.929859652850115
Mass-Training_P_00205_RIGHT_MLO_1.dcm,0.124198428053606,0.958870503675258,0.178710979444837,2.94100145667516,0.937900785973197
Mass-Training_P_00206_RIGHT_MLO_1.dcm,0.0634692078218319,0.950079939047178,0.328186535104396,1.99158109378304,0.968265396089084
Mass-Training_P_00207_LEFT_CC_1.dcm,0.151359795626758,0.965881459144841,0.138716884195033,3.29357077940201,0.924320102186621
Mass-Training_P_00207_LEFT_CC_2.dcm,0.151540435113619,0.968487452300039,0.131098553102585,3.38344921623216,0.92422978244319
Mass-Training_P_00207_LEFT_CC_3.dcm,0.112478025198507,0.923166426897535,0.292087582645286,2.37154024009008,0.943760987400746
Mass-Training_P_00207_LEFT_MLO_1.dcm,0.140218728898915,0.956251801128236,0.168334824081549,3.07268815094339,0.929890635550542
Mass-Training_P_00207_LEFT_MLO_2.dcm,0.0944425725443758,0.961146474394983,0.261205179200326,2.48546511242632,0.952825886082117
Mass-Training_P_00207_LEFT_MLO_3.dcm,0.132177889430802,0.981060243107259,0.121732319449505,3.41782966586294,0.933917469488211
Mass-Training_P_00208_RIGHT_MLO_3.dcm,0.054021509728123,0.944974375654839,0.389420507878332,1.78177045776675,0.972989245135938
Mass-Training_P_00215_RIGHT_CC_1.dcm,0.115779200223091,0.953845273067557,0.20547689580931,2.76525545969786,0.942110399888454
Mass-Training_P_00217_LEFT_CC_1.dcm,0.0967733766387698,0.964897851308931,0.213450054517753,2.68449566082807,0.951617855482869
Mass-Training_P_00218_LEFT_CC_1.dcm,0.143063946585171,0.976636588948826,0.126186130689466,3.41399276723383,0.928468026707414
Mass-Training_P_00218_LEFT_MLO_1.dcm,0.156860550340788,0.94999188066957,0.164249481866215,3.11901812762501,0.921569724829606
Mass-Training_P_00219_RIGHT_CC_1.dcm,0.0576578030994474,0.95284177697032,0.605393504813776,1.32693690107023,0.971171098450276
Mass-Training_P_00221_RIGHT_MLO_1.dcm,0.141171214221125,0.971138014140272,0.131819720600621,3.35926170271272,0.929414392889438
Mass-Training_P_00224_LEFT_CC_1.dcm,0.11828600506353,0.914879313767415,0.293499917842688,2.36351979680713,0.940856997468235
Mass-Training_P_00224_LEFT_MLO_1.dcm,0.136563066559501,0.967507609392914,0.144407845489119,3.21931788618811,0.931718466720249
Mass-Training_P_00224_RIGHT_CC_1.dcm,0.147279250208064,0.962044486453347,0.158534973739771,3.1488397844247,0.926428634780281
Mass-Training_P_00224_RIGHT_MLO_1.dcm,0.133664734812407,0.967347332561407,0.148011293977238,3.18380013250099,0.933167632593796
Mass-Training_P_00225_RIGHT_CC_1.dcm,0.141950391393524,0.970941611297174,0.131889380893426,3.30430579054936,0.929043404196289
Mass-Training_P_00225_RIGHT_MLO_1.dcm,0.070493144172614,0.938417337793766,0.330333117667538,1.97753033457277,0.964753427913693
Mass-Training_P_00226_LEFT_CC_1.dcm,0.111170250597969,0.971315086213052,0.173889602568771,3.02189047776612,0.944414874701016
Mass-Training_P_00226_LEFT_MLO_1.dcm,0.101544513847067,0.964031467385741,0.189840448621472,2.77051996728898,0.949227743076467
Mass-Training_P_00229_LEFT_CC_1.dcm,0.0945479800465529,0.951294612206924,0.244906792319639,2.43636213958074,0.952729567733344
Mass-Training_P_00229_LEFT_MLO_1.dcm,0.101070731228428,0.957737615020476,0.222071211583865,2.67778045853973,0.949464634385786
Mass-Training_P_00231_LEFT_CC_1.dcm,0.170787234874772,0.958420462570017,0.155940981042731,3.20220716982593,0.914646754794593
Mass-Training_P_00231_LEFT_MLO_1.dcm,0.145046883818425,0.950407675812157,0.182076144022583,3.0198851418886,0.927476558090787
Mass-Training_P_00234_LEFT_CC_1.dcm,0.112229635739261,0.972267906803669,0.155970210513228,3.05968073615896,0.943885182130369
Mass-Training_P_00235_RIGHT_CC_1.dcm,0.101865969993242,0.970470545205169,0.170465773133694,2.91840959588918,0.949067015003379
Mass-Training_P_00235_RIGHT_MLO_1.dcm,0.0819669638136486,0.94670689992825,0.271661421027735,2.29242784204679,0.959016518093176
Mass-Training_P_00236_RIGHT_MLO_1.dcm,0.0441708502257276,0.929665879810385,0.666294751870123,0.987276654501067,0.97792368520001
Mass-Training_P_00239_RIGHT_CC_1.dcm,0.124206786397352,0.964284795351223,0.18651720920033,2.98647756589104,0.937896606801324
Mass-Training_P_00239_RIGHT_MLO_1.dcm,0.146122067059861,0.952026160980459,0.171066972972346,3.05472938092825,0.926943338513475
Mass-Training_P_00240_RIGHT_CC_1.dcm,0.098165000700345,0.943698466301206,0.250347224473127,2.45924288588053,0.950917499649828
Mass-Training_P_00240_RIGHT_MLO_1.dcm,0.13611163406018,0.975813636516154,0.133957484791603,3.30976733743323,0.93194418296991
Mass-Training_P_00241_RIGHT_CC_1.dcm,0.154497567875222,0.937923130549121,0.186417698223997,2.94417955318958,0.922751216062389
Mass-Training_P_00241_RIGHT_MLO_1.dcm,0.133000066670373,0.945873728194943,0.203089146793488,2.84676862073729,0.933499966664813
Mass-Training_P_00242_RIGHT_CC_1.dcm,0.142071610078651,0.948942528446149,0.181687067111789,2.96976320981207,0.928972227863444
Mass-Training_P_00242_RIGHT_MLO_1.dcm,0.127211967883384,0.973732600413096,0.148091602297892,3.22042311201698,0.936397288170424
Mass-Training_P_00247_RIGHT_CC_1.dcm,0.130537754392384,0.975640487884042,0.127844718644723,3.34566378197076,0.934731122803808
Mass-Training_P_00247_RIGHT_MLO_1.dcm,0.104541000327349,0.935205342461192,0.26353858206011,2.4180249184265,0.947731328394379
Mass-Training_P_00248_LEFT_MLO_1.dcm,0.14997239816448,0.962765084193676,0.15514234861972,3.16635092757705,0.92501380091776
Mass-Training_P_00254_LEFT_CC_1.dcm,0.133699482458357,0.949159641958083,0.188611249406515,2.89458554442007,0.933159050597939
Mass-Training_P_00254_LEFT_MLO_1.dcm,0.167054375611216,0.949358063778556,0.157835351246298,3.14820432413011,0.91647694497228
Mass-Training_P_00259_RIGHT_CC_1.dcm,0.128426438077823,0.972613189555523,0.138034506747008,3.26082879327635,0.935786780961088
Mass-Training_P_00259_RIGHT_MLO_1.dcm,0.127151018677026,0.973407815976651,0.142764787915748,3.21470445437371,0.936424490661487
Mass-Training_P_00264_LEFT_CC_1.dcm,0.122210034790448,0.965649927377471,0.182751267988669,2.96209912508686,0.938894982604776
Mass-Training_P_00264_LEFT_MLO_1.dcm,0.126002005166702,0.971905959126168,0.146928349622325,3.14341532214921,0.936998997416649
Mass-Training_P_00265_RIGHT_CC_1.dcm,0.149547453468567,0.889273186160955,0.275760730543309,2.45055430245007,0.925246771171916
Mass-Training_P_00265_RIGHT_MLO_1.dcm,0.091192465285834,0.866786922004606,0.421861796434742,1.6934103459328,0.954404464517548
Mass-Training_P_00273_LEFT_CC_1.dcm,0.114250337734237,0.941307736113161,0.23587231278119,2.61574395876815,0.942874831132881
Mass-Training_P_00279_LEFT_CC_1.dcm,0.114041081150249,0.966093726498761,0.202654248289541,2.74605519383411,0.942980348346951
Mass-Training_P_00281_LEFT_MLO_1.dcm,0.125230489299416,0.9618697993277,0.170940838306509,3.04979707820732,0.937384755350292
Mass-Training_P_00283_RIGHT_CC_1.dcm,0.110002002821142,0.896118331393232,0.331844286406152,2.14361989968622,0.944998998589429
Mass-Training_P_00283_RIGHT_MLO_1.dcm,0.175942175214112,0.956358366338517,0.136456947545933,3.30141431341272,0.912235807005248
Mass-Training_P_00287_RIGHT_CC_1.dcm,0.124355215920412,0.969975957638278,0.158472270639449,3.05640861466883,0.937824319100545
Mass-Training_P_00287_RIGHT_MLO_1.dcm,0.133280251056494,0.968842242451508,0.149206720947062,3.19056195966403,0.933359874471753
Mass-Training_P_00289_LEFT_CC_1.dcm,0.125883791274104,0.945680859269164,0.24110617153819,2.64870042554286,0.937064568069237
Mass-Training_P_00289_LEFT_MLO_1.dcm,0.147956064345559,0.960842532725349,0.150822344684369,3.22166066149274,0.926021967827221
Mass-Training_P_00294_LEFT_CC_1.dcm,0.100588207958023,0.936075673823447,0.266410451534196,2.391993853916,0.949705896020988
Mass-Training_P_00294_LEFT_MLO_1.dcm,0.172473997451812,0.937579929947246,0.174483210378771,3.0770242943824,0.913763001274094
Mass-Training_P_00298_LEFT_CC_1.dcm,0.160669535520891,0.961947946614985,0.13661000529002,3.34273105900321,0.919665232239555
Mass-Training_P_00298_LEFT_MLO_1.dcm,0.121012361381197,0.971312792402782,0.145908198233482,3.17737108952577,0.939493819309402
Mass-Training_P_00303_LEFT_CC_1.dcm,0.150573827396474,0.962468698309494,0.14344724741541,3.24663384590292,0.924713086301763
Mass-Training_P_00303_LEFT_MLO_1.dcm,0.110202476140773,0.956405380828294,0.208463116265997,2.7173255567795,0.944898761929613
Mass-Training_P_00303_RIGHT_CC_1.dcm,0.0604646196379233,0.958669451692892,0.517580305368521,1.59231184413468,0.969767690181038
Mass-Training_P_00303_RIGHT_MLO_1.dcm,0.128253526072008,0.968672511309751,0.148199533061689,3.19557901702361,0.935873236963996
Mass-Training_P_00304_LEFT_MLO_1.dcm,0.136029252311074,0.915536869808745,0.250859030735258,2.53764176865778,0.931985373844463
Mass-Training_P_00309_LEFT_CC_1.dcm,0.0892461165535571,0.944766881765403,0.276538475886148,2.34661493966947,0.955383946584595
Mass-Training_P_00309_LEFT_CC_2.dcm,0.139126441194951,0.958954416327459,0.168334428808935,3.10774569135651,0.930436779402524
